id,age,prior_experience,education_level,region,treatment,salary,pre_salary
1595,21,4.3,High School,South,1,45192.6,44251.04
1596,33,3.2,Bachelor's,North,0,39061.92,45012.23
1597,21,2.8,Bachelor's,West,1,49941.88,48120.05
1598,22,0.4,High School,North,1,41037.33,32925.33
1599,41,3.5,Bachelor's,South,1,61772.54,44552.32
1600,22,1.5,Bachelor's,East,0,27579.25,38895.39
1601,25,0.0,Master's,South,1,61613.71,47046.57
1602,48,5.4,Master's,East,1,71823.11,61293.62
1603,27,4.9,High School,West,0,36911.45,43821.51
1604,34,3.1,Bachelor's,South,0,47814.7,49931.95
1605,45,3.5,High School,South,0,45837.08,43426.87
1606,48,5.1,Bachelor's,South,0,56443.11,51181.48
1607,43,3.4,Bachelor's,West,0,53841.4,44791.79
1608,26,4.8,Master's,North,1,62592.87,54352.32
1609,39,2.4,Bachelor's,North,1,53145.08,45333.82
1610,36,5.6,Master's,East,1,67248.44,56107.36
1611,46,3.6,Master's,South,1,74512.62,56197.71
1612,31,3.4,Master's,North,1,68361.13,60067.35
1613,25,0.5,Master's,West,1,70614.68,45086.16
1614,26,3.6,Bachelor's,South,1,56383.69,46655.18
1615,39,1.3,High School,East,0,30384.9,41891.38
1616,28,1.7,High School,North,1,44456.17,41138.81
1617,40,1.4,High School,West,0,40999.53,31141.61
1618,18,0.9,Bachelor's,West,1,48771.99,41256.05
1619,31,7.2,Bachelor's,East,1,70370.82,60914.71
1620,22,5.7,Bachelor's,North,1,65471.49,55914.64
1621,38,6.8,Master's,South,1,75719.69,72658.69
1622,43,0.6,Master's,West,0,43400.64,47148.92
1623,31,3.1,High School,East,0,38741.07,40248.94
1624,21,0.4,High School,West,1,40338.44,33954.65
1625,39,1.6,Bachelor's,West,1,52788.01,47559.68
1626,40,1.2,High School,North,0,38208.82,37347.6
1627,42,5.5,Bachelor's,North,1,73240.64,56652.34
1628,18,2.2,Bachelor's,South,0,40420.45,38365.2
1629,48,5.1,Bachelor's,West,1,61450.31,51347.45
1630,39,4.2,Master's,East,0,53499.67,60877.68
1631,40,7.6,Master's,West,1,78757.34,68801.59
1632,36,0.0,High School,East,0,27431.59,33304.51
1633,25,5.5,Bachelor's,West,1,65754.38,62048.66
1634,32,5.3,Bachelor's,East,1,69396.78,49192.15
1635,38,1.1,High School,West,0,20530.57,37851.64
1636,32,5.0,High School,West,0,47501.7,43678.55
1637,26,3.7,Bachelor's,South,0,46715.93,52841.4
1638,38,2.5,High School,North,1,49937.25,37335.12
1639,26,1.4,High School,North,0,29574.04,42708.02
1640,27,1.6,Bachelor's,East,0,48666.65,43320.35
1641,37,7.1,Bachelor's,West,0,63865.28,56737.94
1642,42,3.0,High School,West,0,41845.86,40679.5
1643,38,4.6,High School,North,1,57658.91,45095.77
1644,43,1.4,Master's,East,0,45526.5,53752.39
1645,26,1.4,High School,South,0,31222.76,35992.21
1646,20,5.2,Master's,South,0,64254.09,70500.26
1647,48,0.3,Bachelor's,South,1,45063.9,38454.38
1648,37,2.2,High School,West,0,43736.89,36201.52
1649,42,3.1,High School,East,0,37586.21,36884.46
1650,43,3.2,High School,North,1,52177.71,39942.67
1651,28,2.6,High School,West,0,48421.69,38724.24
1652,23,3.8,High School,West,0,37843.8,42524.84
1653,19,4.4,Bachelor's,South,0,51500.94,51468.75
1654,24,4.5,High School,East,1,58678.74,41060.72
1655,35,1.0,Bachelor's,East,1,55841.56,37473.34
1656,44,2.4,Bachelor's,South,1,53655.99,43699.31
1657,19,5.4,High School,South,1,53584.92,50766.15
1658,44,4.8,High School,South,1,53202.2,49827.2
1659,34,0.3,High School,West,0,38002.13,30592.14
1660,49,3.7,High School,West,0,39713.35,37333.67
1661,28,0.0,Bachelor's,West,0,38390.58,37675.31
1662,44,3.1,High School,North,1,47147.68,47666.66
1663,29,6.8,Bachelor's,North,0,61914.34,62395.87
1664,44,1.1,Bachelor's,East,0,42090.27,43502.97
1665,36,1.3,Bachelor's,South,0,36976.89,45750.74
1666,39,4.5,Bachelor's,South,0,46740.06,57662.27
1667,41,0.0,Bachelor's,West,0,28006.97,33388.54
1668,42,1.7,High School,North,0,31046.86,33531.84
1669,24,4.2,High School,South,1,56548.38,40485.11
1670,37,1.7,Bachelor's,East,1,59813.09,45448.46
1671,23,2.5,High School,South,1,51011.97,38140.44
1672,38,4.5,Bachelor's,West,0,54238.28,54525.25
1673,41,3.8,Bachelor's,West,0,48896.65,47372.45
1674,18,3.5,Bachelor's,North,1,62475.48,53987.81
1675,34,2.3,Bachelor's,East,0,46396.66,44622.67
1676,46,3.7,Bachelor's,East,1,68242.61,51878.18
1677,48,2.8,Bachelor's,South,0,45765.38,51181.63
1678,28,3.9,Bachelor's,East,0,56461.87,54160.5
1679,39,2.0,Bachelor's,South,0,48388.98,45443.31
1680,43,2.6,Bachelor's,South,0,49581.8,49077.39
1681,45,1.0,Master's,North,1,48002.8,54966.64
1682,35,2.9,Bachelor's,East,1,61435.9,48754.4
1683,38,1.4,Bachelor's,West,1,51496.45,39281.41
1684,34,0.8,Bachelor's,South,1,48096.09,42732.2
1685,24,3.5,Bachelor's,South,0,41137.4,48350.88
1686,34,3.4,High School,South,1,50248.5,30808.0
1687,37,4.6,Master's,East,0,58865.0,60647.99
1688,26,2.1,High School,East,1,39898.24,36766.6
1689,34,3.8,Bachelor's,East,0,42081.92,54025.67
1690,37,4.1,Bachelor's,South,0,52737.88,47299.63
1691,39,3.9,Master's,West,0,61027.17,50677.16
1692,39,1.3,High School,West,0,34997.49,34574.72
1693,45,3.3,Bachelor's,East,1,63650.35,49420.71
1694,48,3.7,Bachelor's,West,1,58752.92,49475.33
1695,46,3.0,High School,South,0,38771.31,39082.83
1696,25,0.0,High School,East,0,25414.86,25725.09
1697,34,3.3,Bachelor's,East,1,50161.73,47344.33
1698,24,7.4,Bachelor's,South,1,79548.5,58806.38
1699,18,2.3,High School,East,0,42496.26,41190.83
1700,49,1.5,Bachelor's,South,1,45668.97,44017.3
1701,30,3.7,Bachelor's,East,0,50018.85,47988.01
1702,47,3.6,Bachelor's,West,0,48374.04,55695.54
1703,40,5.4,Master's,East,0,59786.45,60124.37
1704,36,0.5,Bachelor's,East,0,37407.7,41731.15
1705,44,4.5,Master's,East,0,60294.63,57832.31
1706,41,4.2,Master's,North,1,71633.41,64124.61
1707,36,2.7,High School,West,0,40159.08,38447.44
1708,47,3.7,High School,South,1,50429.53,41565.66
1709,49,5.1,Bachelor's,North,1,62390.61,52740.52
1710,47,4.7,Bachelor's,West,0,56917.96,52886.05
1711,46,0.7,Bachelor's,East,1,52459.11,44898.15
1712,34,4.6,Bachelor's,East,0,52284.4,55183.38
1713,30,2.9,Bachelor's,South,0,46432.36,46812.3
1714,46,3.1,Bachelor's,South,1,59163.6,54105.3
1715,47,3.1,High School,West,1,47097.44,42791.94
1716,33,2.7,Master's,West,1,67206.24,51347.28
1717,25,5.4,High School,South,0,40770.95,40678.61
1718,36,2.8,Master's,West,1,61440.41,51739.94
1719,35,0.8,High School,South,0,35338.25,34053.4
1720,18,2.2,Master's,East,0,45974.41,53988.8
1721,31,3.4,High School,South,1,42207.13,45636.55
1722,36,5.5,High School,North,1,56690.68,42121.82
1723,32,4.2,High School,South,0,34136.28,40843.38
1724,35,1.3,Bachelor's,South,1,45402.77,37189.43
1725,19,8.0,Master's,North,1,82694.11,63644.8
1726,39,3.5,Bachelor's,North,1,57564.73,45988.73
1727,45,5.6,Master's,North,1,78079.78,63266.45
1728,34,2.7,Bachelor's,North,1,50065.64,49185.58
1729,35,4.1,Bachelor's,South,0,49730.39,46506.58
1730,47,4.7,Master's,West,0,61034.73,55862.9
1731,23,5.4,High School,North,1,50456.59,39080.71
1732,36,5.1,High School,East,1,60503.02,46157.41
1733,48,4.7,Master's,South,1,71786.58,56171.44
1734,21,2.4,Master's,West,0,44063.04,58852.13
1735,18,1.9,Master's,East,1,60380.81,52339.24
1736,25,3.7,Master's,South,1,67925.43,55414.22
1737,46,4.9,High School,South,0,41648.49,42135.55
1738,40,2.6,Master's,East,0,45264.35,46821.32
1739,24,5.1,Bachelor's,North,1,64783.33,47828.51
1740,20,5.9,Master's,North,1,83771.92,60211.44
1741,49,1.2,Bachelor's,East,1,49567.15,38804.39
1742,27,1.3,Bachelor's,West,1,59824.68,37903.31
1743,27,2.7,Bachelor's,North,1,52396.31,47608.38
1744,36,3.6,High School,South,0,41923.4,42857.06
1745,31,2.0,High School,South,0,39710.21,34165.47
1746,19,5.7,Master's,West,1,72071.15,69840.61
1747,45,3.8,Master's,South,1,65055.72,49413.08
1748,18,3.1,High School,North,0,42867.32,39532.66
1749,40,0.1,Bachelor's,West,1,57841.82,37425.68
1750,40,0.4,Bachelor's,North,0,40608.04,36997.2
1751,45,3.6,Bachelor's,West,0,46105.75,46009.35
1752,49,0.0,High School,East,0,29051.24,29972.16
1753,35,5.0,Master's,South,1,82674.36,59097.89
1754,24,2.7,Bachelor's,West,0,46725.61,44532.49
1755,46,9.5,Bachelor's,East,1,73486.49,61305.12
1756,25,7.6,Bachelor's,North,0,55122.16,54327.55
1757,18,2.6,High School,East,0,28781.8,36645.93
1758,42,2.8,Bachelor's,North,0,48179.9,44791.62
1759,40,5.0,High School,West,0,48246.7,44211.85
1760,20,6.4,High School,West,0,47235.55,48765.51
1761,41,0.0,Bachelor's,South,0,37925.15,35909.99
1762,40,0.0,Master's,South,0,39147.69,44150.37
1763,44,1.8,Bachelor's,West,0,43932.43,39985.89
1764,48,4.2,High School,North,1,54903.9,48695.78
1765,46,4.0,Bachelor's,North,0,47305.42,46801.04
1766,25,5.1,Master's,West,1,78870.89,58816.08
1767,39,0.6,Bachelor's,North,0,35616.28,36904.84
1768,42,0.0,Master's,West,0,46417.38,42037.67
1769,32,4.7,Bachelor's,South,1,66389.67,52198.57
1770,22,1.3,Bachelor's,North,0,41644.37,41491.06
1771,20,0.0,High School,South,0,29057.62,28162.16
1772,36,3.3,High School,East,0,32726.05,38766.1
1773,18,4.6,High School,South,0,50545.76,40920.75
1774,45,2.8,Bachelor's,East,0,45418.19,48006.9
1775,32,2.1,Master's,South,1,63939.74,59520.77
1776,25,2.7,Master's,South,0,56407.43,49600.63
1777,19,2.3,High School,North,1,43635.01,38475.85
1778,20,0.3,High School,South,1,39924.07,31079.8
1779,49,1.6,High School,West,1,51384.33,37474.52
1780,41,4.0,High School,North,1,46541.69,44787.17
1781,31,3.6,Bachelor's,North,1,69569.66,49621.65
1782,49,3.3,Master's,North,0,51283.99,54740.72
1783,41,1.0,Master's,South,0,42131.52,46262.2
1784,31,2.6,Bachelor's,North,0,46572.53,42740.16
1785,28,0.0,Master's,East,1,66041.74,44612.62
1786,33,3.4,Bachelor's,East,1,48516.03,43061.64
1787,21,5.9,High School,South,0,46868.07,45324.58
1788,37,0.1,Bachelor's,North,1,50536.53,42727.41
1789,22,1.8,Bachelor's,West,0,43652.68,43794.05
1790,39,3.7,Bachelor's,West,0,50884.25,52670.66
1791,38,5.5,High School,East,0,42926.89,52378.58
1792,31,2.1,High School,South,0,33312.04,35591.88
1793,48,1.6,High School,South,0,34104.38,35629.3
1794,40,0.0,Master's,South,1,49350.56,43792.62
1795,33,3.2,Bachelor's,South,1,57397.2,44349.58
1796,35,7.1,Bachelor's,South,0,57308.73,55488.13
1797,24,3.6,Bachelor's,North,0,46313.92,52172.6
1798,27,3.0,High School,North,1,50468.86,39834.51
1799,24,3.6,Bachelor's,North,0,39829.2,56186.41
1800,18,3.0,Master's,West,1,62788.0,57888.21
1801,40,1.4,Bachelor's,North,1,63708.68,39275.15
1802,38,4.6,Master's,South,1,63509.13,62161.37
1803,36,3.5,High School,South,0,46782.07,39279.7
1804,33,3.0,High School,West,0,39378.96,43867.44
1805,46,1.0,Master's,West,1,55133.01,46054.66
1806,36,5.6,Master's,East,1,65217.84,57590.3
1807,21,4.3,Master's,West,0,58686.63,54716.98
1808,46,1.9,Bachelor's,East,1,60949.46,40721.34
1809,45,5.0,Master's,North,0,58064.89,56638.99
1810,35,2.0,Master's,South,0,50609.77,48709.57
1811,19,1.4,Master's,East,0,54359.83,52626.77
1812,18,1.5,Bachelor's,East,0,44146.14,49684.18
1813,32,0.0,High School,East,0,22138.62,24679.24
1814,22,3.9,Master's,West,1,67323.69,61754.05
1815,37,0.0,Bachelor's,West,1,55561.17,36089.19
1816,28,0.5,Bachelor's,West,0,39444.63,40891.53
1817,27,0.0,Bachelor's,East,0,24292.55,31383.42
1818,48,2.8,Bachelor's,North,1,58424.66,48496.14
1819,19,2.7,Bachelor's,South,1,55105.8,38078.75
1820,20,2.3,High School,West,1,37894.35,38155.74
1821,40,0.9,Master's,North,1,49348.49,48729.02
1822,40,0.7,Bachelor's,West,1,54842.13,40864.03
1823,29,3.9,Bachelor's,West,1,56124.31,46760.36
1824,37,1.9,High School,East,0,31159.21,37898.11
1825,22,3.6,High School,East,1,50719.96,42364.33
1826,22,1.2,High School,West,0,30467.49,32760.19
1827,23,3.4,Bachelor's,South,0,48586.62,50887.4
1828,49,5.6,High School,West,0,45806.07,46417.58
1829,47,4.2,Master's,South,0,51517.02,59715.11
1830,26,2.2,High School,North,1,43969.53,36096.48
1831,19,3.5,High School,West,0,42756.96,41366.81
1832,38,2.5,High School,South,0,37765.6,39798.89
1833,29,3.0,High School,North,1,48637.57,37408.35
1834,20,2.3,Bachelor's,North,1,64733.25,39964.65
1835,37,2.7,Master's,East,1,66669.18,54204.32
1836,43,3.4,Bachelor's,North,0,52534.77,52957.57
1837,39,1.0,High School,East,0,32210.01,34196.6
1838,29,1.0,High School,North,0,34005.45,34272.57
1839,41,0.2,Bachelor's,North,1,46513.24,38431.3
1840,34,0.0,Master's,South,0,48887.75,47956.47
1841,27,0.6,High School,South,0,31144.3,31056.26
1842,47,3.3,Bachelor's,East,0,49068.66,46084.4
1843,41,1.2,Bachelor's,West,0,42446.33,46021.19
1844,44,4.0,High School,South,0,41990.85,39877.85
1845,31,3.1,Bachelor's,North,0,61899.22,50857.88
1846,40,0.0,High School,East,0,26666.9,34423.74
1847,49,4.3,Bachelor's,East,1,57551.3,53167.27
1848,49,4.6,High School,East,1,57335.28,38803.06
1849,34,1.0,Bachelor's,North,0,38060.98,41108.62
1850,35,3.8,High School,South,1,50064.12,40592.0
1851,36,1.3,Master's,West,0,43428.96,46916.0
1852,34,3.2,High School,East,0,42043.81,40171.01
1853,31,0.5,Master's,North,0,48934.3,49576.83
1854,26,0.0,Master's,South,0,43424.04,43165.79
1855,25,2.2,Master's,South,0,55277.18,50914.47
1856,19,2.8,Bachelor's,West,1,46967.0,45435.76
1857,30,2.2,Bachelor's,East,1,51079.65,49255.48
1858,42,0.6,High School,North,0,31045.92,30771.6
1859,24,2.2,High School,South,1,40739.19,31662.38
1860,26,3.5,Bachelor's,North,1,49872.2,42206.26
1861,39,2.9,High School,South,1,47191.16,40150.92
1862,39,3.4,Master's,East,0,58565.11,52157.27
1863,28,1.7,High School,East,0,41389.85,37774.9
1864,31,5.3,Bachelor's,West,1,61293.87,48575.12
1865,21,0.6,Bachelor's,South,0,43609.04,37644.35
1866,43,4.0,Bachelor's,North,1,63108.07,44677.72
1867,43,5.4,Bachelor's,South,1,70184.39,55938.44
1868,46,4.0,High School,North,1,50134.49,44595.39
1869,30,2.6,Bachelor's,West,0,36792.35,47154.5
1870,19,1.9,High School,South,0,36181.15,31356.25
1871,40,5.1,Master's,East,1,65147.56,57316.95
1872,22,0.2,Bachelor's,North,0,34844.62,39537.26
1873,28,1.1,Master's,East,1,56673.16,41549.03
1874,23,2.2,High School,West,0,34920.02,35635.46
1875,35,5.5,High School,West,1,57133.72,52567.62
1876,49,3.8,High School,North,0,44794.39,40680.18
1877,38,1.1,High School,South,0,31353.05,27345.82
1878,27,2.4,High School,East,1,49116.64,34770.36
1879,21,1.8,Bachelor's,East,0,43388.14,40877.23
1880,26,1.6,High School,North,0,39418.74,43361.24
1881,23,5.0,Bachelor's,North,0,51930.38,59662.72
1882,19,0.3,Master's,North,1,55374.91,48823.74
1883,34,6.2,Bachelor's,West,1,64780.68,55227.7
1884,22,4.7,High School,West,0,43158.14,48902.52
1885,42,5.2,High School,East,1,51627.73,41066.16
1886,23,2.1,Bachelor's,South,1,49809.38,48606.3
1887,43,2.7,High School,North,1,51979.18,41811.89
1888,29,0.1,Bachelor's,West,0,32985.08,37694.62
1889,40,2.0,High School,South,0,34256.44,40556.75
1890,38,4.0,Master's,North,1,72038.64,55211.12
1891,27,5.6,Bachelor's,South,0,53012.87,49739.66
1892,39,0.8,Bachelor's,North,0,44500.76,44311.86
1893,38,2.3,High School,South,0,33851.74,36559.03
1894,44,2.7,High School,East,1,42836.39,40507.12
1895,42,0.2,Bachelor's,North,0,30651.14,45883.55
1896,48,4.2,Bachelor's,North,1,67111.72,47710.98
1897,23,1.6,High School,East,0,28971.7,34226.48
1898,44,2.6,High School,North,0,41563.59,44078.54
1899,25,2.1,High School,North,0,31288.57,38974.93
1900,19,1.4,Bachelor's,West,0,48850.89,39400.87
1901,29,3.0,High School,East,0,49991.64,35179.93
1902,30,2.6,Bachelor's,West,0,37273.69,43687.68
1903,42,2.3,Bachelor's,East,0,39345.07,41946.34
1904,38,1.5,Bachelor's,South,1,56494.89,43449.39
1905,24,3.6,Master's,East,1,68482.36,56113.74
1906,27,6.3,Master's,East,1,77806.31,65016.95
1907,30,3.3,Bachelor's,West,0,44970.55,44536.75
1908,34,5.0,High School,North,0,54914.38,44716.66
1909,43,0.2,Bachelor's,East,0,39248.92,30377.2
1910,38,3.3,Bachelor's,North,0,41861.76,48480.03
1911,45,0.8,Bachelor's,East,1,49150.05,45101.76
1912,47,0.0,Bachelor's,West,0,32120.62,32301.02
1913,43,1.5,High School,East,1,52518.48,36433.71
1914,31,5.4,Bachelor's,South,1,60849.74,51755.94
1915,49,4.9,High School,East,0,47162.51,47910.0
1916,19,3.5,Bachelor's,East,0,46104.66,49134.59
1917,45,0.0,High School,North,0,26923.06,31618.82
1918,39,2.6,Bachelor's,North,0,36271.05,46059.3
1919,28,3.6,High School,South,0,43801.07,46113.33
1920,18,3.4,Bachelor's,East,0,54549.12,49589.64
1921,36,0.0,Bachelor's,North,0,33420.16,35178.31
1922,38,1.2,High School,East,1,35931.95,33994.86
1923,21,2.9,Bachelor's,West,0,50632.11,45224.48
1924,36,4.1,Bachelor's,West,0,41986.54,50949.6
1925,43,0.0,Bachelor's,South,0,44097.66,36320.92
1926,46,2.7,High School,West,0,33505.28,35392.76
1927,38,3.3,Bachelor's,North,0,42341.83,48697.09
1928,28,4.7,Bachelor's,North,0,53339.98,52323.16
1929,25,4.4,Bachelor's,South,1,55966.45,55455.82
1930,28,4.2,Bachelor's,East,1,56959.87,48940.18
1931,49,1.4,Bachelor's,North,0,43970.27,34276.58
1932,21,0.0,High School,West,0,17854.44,28544.52
1933,34,2.2,High School,North,0,44853.78,30094.28
1934,44,5.0,High School,South,1,55227.99,46662.69
1935,24,5.8,High School,West,0,40895.9,40704.41
1936,25,4.4,Bachelor's,West,1,56177.07,47246.52
1937,20,3.9,Bachelor's,West,0,54534.28,48250.66
1938,39,3.8,High School,South,1,54283.1,47575.8
1939,19,1.9,Master's,South,1,67597.19,46408.44
1940,40,2.7,Bachelor's,East,0,42805.92,46149.62
1941,32,6.3,Master's,East,1,75497.34,66219.91
1942,41,1.1,Bachelor's,East,0,43477.49,47236.24
1943,39,6.2,Bachelor's,South,0,60165.01,59711.18
1944,39,2.4,High School,West,0,42704.24,41575.63
1945,22,5.7,High School,West,0,43366.27,50557.23
1946,41,0.2,High School,North,1,39988.26,25763.51
1947,18,4.2,Bachelor's,East,0,47464.68,52038.77
1948,43,1.5,High School,West,0,34316.32,37894.64
1949,21,0.2,Bachelor's,West,1,52000.56,34774.0
1950,32,3.4,High School,West,0,32041.03,37880.96
1951,37,5.0,Master's,West,1,75603.69,56787.23
1952,36,1.3,High School,South,0,28234.44,36990.49
1953,20,0.0,High School,East,1,38469.05,29722.88
1954,37,2.8,High School,West,1,54668.64,37116.62
1955,28,2.8,Bachelor's,West,0,48115.44,41273.32
1956,34,4.1,High School,West,1,53987.57,42030.42
1957,47,4.9,Bachelor's,West,1,56794.44,50429.65
1958,44,2.9,High School,North,1,43423.08,39673.36
1959,30,6.7,High School,West,0,54839.3,45528.13
1960,28,3.4,Master's,West,1,62399.69,55911.63
1961,19,2.3,High School,West,0,34446.88,35144.2
1962,26,0.0,Master's,North,1,59819.76,40002.81
1963,43,2.5,Master's,South,1,57174.48,47190.86
1964,19,2.3,High School,North,0,38327.85,32191.92
1965,38,4.9,High School,West,0,44976.37,43874.4
1966,26,3.9,High School,South,1,51761.47,42183.98
1967,26,0.6,Bachelor's,West,0,37331.61,40879.29
1968,25,3.3,Bachelor's,South,0,45134.25,49130.21
1969,34,4.3,Bachelor's,West,1,55637.37,47865.91
1970,18,6.1,Bachelor's,West,0,58581.51,60533.61
1971,42,4.8,High School,South,0,40984.28,42631.1
1972,46,4.5,Master's,South,1,73408.8,60300.6
1973,28,3.1,Bachelor's,West,1,56237.74,46643.38
1974,25,3.8,Bachelor's,North,1,54037.62,50902.48
1975,27,5.5,Master's,North,1,70307.96,60642.69
1976,42,0.3,Bachelor's,North,1,46949.05,40474.54
1977,24,2.3,High School,North,1,51948.88,36870.44
1978,20,1.5,Bachelor's,South,0,40519.59,45755.36
1979,20,3.8,Bachelor's,South,0,47893.87,46125.26
1980,35,5.5,High School,North,1,63439.07,39420.43
1981,22,1.8,Master's,East,1,62959.49,46506.57
1982,29,0.0,High School,East,0,38313.53,34275.67
1983,29,2.2,Bachelor's,East,0,50821.9,43981.76
1984,36,4.8,Bachelor's,West,1,58045.03,52768.25
1985,47,4.1,High School,North,1,57175.53,38085.45
1986,23,3.9,Master's,West,1,74195.63,56962.21
1987,19,2.4,Master's,South,1,69984.11,48108.75
1988,29,0.4,Bachelor's,South,1,54266.3,35696.87
1989,36,4.0,High School,East,1,56929.38,40390.07
1990,22,1.3,High School,East,0,32481.0,35680.39
1991,29,7.4,High School,South,1,57917.67,54407.39
1992,44,4.1,High School,East,0,40661.96,44616.18
1993,44,1.8,Bachelor's,East,0,35192.17,37047.66
1994,34,1.8,Master's,South,1,67045.67,50373.34
1995,46,2.8,Bachelor's,West,1,55025.87,45612.87
1996,34,2.5,Master's,East,1,69019.64,46371.27
1997,27,5.2,Bachelor's,West,1,57543.5,53663.94
1998,42,3.4,Bachelor's,East,1,63531.62,47198.29
1999,40,1.5,Master's,North,1,57135.81,51546.1
2000,34,6.8,Bachelor's,West,1,61920.8,58724.99
2001,32,3.1,Master's,West,0,62431.44,52102.72
2002,29,4.5,High School,East,1,59149.6,47203.05
2003,47,1.8,High School,West,0,36409.6,26515.07
2004,33,3.7,Master's,North,0,56348.38,55842.94
2005,41,3.6,Bachelor's,South,1,61064.21,41747.0
2006,36,0.0,Master's,North,1,55973.14,41351.23
2007,25,7.0,Master's,South,0,62130.27,68099.25
2008,48,5.6,High School,North,0,44683.61,41703.21
2009,38,2.2,Bachelor's,North,0,54420.42,38905.13
2010,34,0.8,High School,West,1,55747.17,41927.78
2011,40,3.7,Bachelor's,North,1,66898.71,43662.84
2012,22,3.2,Bachelor's,East,1,59911.31,54202.08
2013,39,3.7,High School,East,0,39445.27,40411.19
2014,33,3.4,Bachelor's,East,1,54158.53,46100.68
2015,23,4.0,Bachelor's,East,1,56376.03,52267.15
2016,25,5.9,High School,West,0,44917.5,53046.38
2017,42,4.1,Master's,East,1,78164.44,52715.73
2018,35,0.9,Bachelor's,North,0,49733.48,38659.0
2019,42,5.7,Master's,East,1,75906.77,65487.48
2020,29,6.3,High School,West,0,44040.62,50051.98
2021,32,9.3,High School,South,1,72377.62,62307.67
2022,44,0.8,Bachelor's,North,0,39065.95,42460.45
2023,43,3.5,High School,North,0,29692.24,47732.9
2024,26,0.0,Master's,West,0,46435.5,45714.35
2025,30,4.1,High School,South,1,48109.33,43187.24
